,number,value,datetime_start,datetime_complete,duration,params_input_scaling,params_leaking_rate,params_ridge,params_spectral_radius,user_attrs_n_folds,user_attrs_n_inits,user_attrs_seeds,user_attrs_top10_accuracy,state
120,120,0.017731678095750818,2023-02-04 20:48:58,2023-02-04 20:51:58,0 days 00:03:00,22.924504708134634,6.673642480512935e-06,1.6723560762120612e-05,0.06353109515229072,3,1,[69065],0.1130684009213228,COMPLETE
121,121,0.028604791602052,2023-02-04 20:51:58,2023-02-04 20:55:00,0 days 00:03:02,0.00038432321959494574,4.068940273540494e-05,0.00047893749682320044,0.00033682734297854535,3,1,[69065],0.1816258230096616,COMPLETE
122,122,0.019008769385747668,2023-02-04 20:55:00,2023-02-04 20:57:59,0 days 00:02:59,61.68872216396241,1.5124103154512654e-06,1.1497949016241481e-08,0.012191662824830118,3,1,[69065],0.11591454895279019,COMPLETE
123,123,0.021818667316437144,2023-02-04 20:57:59,2023-02-04 21:01:01,0 days 00:03:02,0.0032858125983798612,0.0018953296852608336,1.7318244615806715e-05,0.0012020110072018346,3,1,[69065],0.14404529801092847,COMPLETE
124,124,0.016016878219427634,2023-02-04 21:01:01,2023-02-04 21:04:12,0 days 00:03:11,2.3926254597800805,1.1327779580639439e-06,6.743087369573885e-06,0.006101204073583322,3,1,[69065],0.1111346988336596,COMPLETE
125,125,0.02123479631121083,2023-02-04 21:04:12,2023-02-04 21:07:12,0 days 00:03:00,34.02742869578244,0.1888285310568006,9.157528151994884e-06,0.013702929666605489,3,1,[69065],0.13999557715227787,COMPLETE
126,126,0.021927968677804527,2023-02-04 21:07:12,2023-02-04 21:10:15,0 days 00:03:03,6.890304616755609,0.0022290606698126547,0.005824487445099765,0.0004000272189150434,3,1,[69065],0.13466876500363043,COMPLETE
127,127,0.022219766415659273,2023-02-04 21:10:15,2023-02-04 21:13:16,0 days 00:03:01,0.00010001839857340811,0.03499057513270267,3.073236599879119e-07,0.001997780114058548,3,1,[69065],0.14510316364189166,COMPLETE
128,128,0.017002039996583434,2023-02-04 21:13:16,2023-02-04 21:16:17,0 days 00:03:01,0.006830329714556799,2.3076535038162047e-06,0.0001770528976414743,3.868864441338812,3,1,[69065],0.10427704468956987,COMPLETE
129,129,0.02156325145434661,2023-02-04 21:16:17,2023-02-04 21:19:20,0 days 00:03:03,0.01159309131622832,0.0019800923585860837,0.00042975296571493276,0.03211025615106847,3,1,[69065],0.14338849554055474,COMPLETE
130,130,0.020724108341560285,2023-02-04 21:19:20,2023-02-04 21:22:29,0 days 00:03:09,0.01724120529447428,0.005872368224881196,0.0004731058699011899,5.316672827443496,3,1,[69065],0.1355083633390967,COMPLETE
131,131,0.021563059781639263,2023-02-04 21:22:29,2023-02-04 21:25:30,0 days 00:03:01,0.0353670739347464,5.822032878133008e-05,0.002932723891326626,0.00028022598221142655,3,1,[69065],0.14980955519592964,COMPLETE
132,132,0.022548185620162434,2023-02-04 21:25:30,2023-02-04 21:28:31,0 days 00:03:01,0.006128920814802903,0.011642865693732359,0.00017916307166149082,0.000845463851956882,3,1,[69065],0.14605187166601796,COMPLETE
133,133,0.013208178243159112,2023-02-04 21:28:31,2023-02-04 21:31:35,0 days 00:03:04,0.0014250125200382716,3.538320164419644e-06,2.8970907674569456e-07,7.597601523429023,3,1,[69065],0.09242015903324119,COMPLETE
134,134,0.022438848320162425,2023-02-04 21:31:36,2023-02-04 21:34:37,0 days 00:03:01,0.00023156345686037977,9.343706037242246e-06,2.3507289482971684e-08,0.0008114120579838804,3,1,[69065],0.14824088179987382,COMPLETE
135,135,0.01900906887435291,2023-02-04 21:34:37,2023-02-04 21:37:48,0 days 00:03:11,3.4244795451708647,0.00023539123132355474,0.002156463264089823,3.4735380877612103,3,1,[69065],0.12149757959299019,COMPLETE
136,136,0.018205732619208746,2023-02-04 21:37:48,2023-02-04 21:40:56,0 days 00:03:08,0.8856505135704926,2.255761779413716e-06,4.970109044504437e-07,64.2790529422048,3,1,[69065],0.09566570506865298,COMPLETE
137,137,0.016783413314760246,2023-02-04 21:40:56,2023-02-04 21:44:01,0 days 00:03:05,0.0027373107525033363,0.0003129812647706655,0.00016243410222224297,2.0589673692817025,3,1,[69065],0.10847121489229851,COMPLETE
138,138,0.020942723043839262,2023-02-04 21:44:01,2023-02-04 21:47:09,0 days 00:03:08,0.010552381983672766,0.3759890209543917,5.19368712061081e-06,7.9793471433113545,3,1,[69065],0.13846357314104726,COMPLETE
139,139,0.015980436445942367,2023-02-04 21:47:09,2023-02-04 21:50:10,0 days 00:03:01,27.071997703111986,1.8335497064130933e-06,0.00010354443836287914,0.003074890140264809,3,1,[69065],0.11686277779514813,COMPLETE
140,140,0.01667370464888974,2023-02-04 21:50:10,2023-02-04 21:53:16,0 days 00:03:06,0.6973417586586043,5.344894087830829e-06,0.0003714976556255475,30.574467718378337,3,1,[69065],0.11171987560920475,COMPLETE
141,141,0.021599633330110835,2023-02-04 21:53:16,2023-02-04 21:56:22,0 days 00:03:06,8.973637043510967,0.0004085190403142367,2.4820433101169313e-07,0.000945666636450583,3,1,[69065],0.12438009752067758,COMPLETE
142,142,0.016783509151113922,2023-02-04 21:56:22,2023-02-04 21:59:28,0 days 00:03:06,3.593630944384828,0.0006674346999702007,3.405384643523335e-07,22.215117895560475,3,1,[69065],0.11376207642877328,COMPLETE
143,143,0.028203500830122515,2023-02-04 21:59:28,2023-02-04 22:02:30,0 days 00:03:02,0.0001077375017367708,0.0018449377438358144,0.0003409686868215718,0.0358791587767917,3,1,[69065],0.18184473720054584,COMPLETE
144,144,0.028604791602052,2023-02-04 22:02:30,2023-02-04 22:05:33,0 days 00:03:03,0.0007589286417071916,0.00011789737606915318,0.005557329158123363,0.019958635698199882,3,1,[69065],0.18188123887175214,COMPLETE
145,145,0.018096586991916085,2023-02-04 22:05:33,2023-02-04 22:08:32,0 days 00:02:59,95.97373094459535,6.816543018784425e-06,1.2181306554891774e-06,11.66869909005238,3,1,[69065],0.1144183997173786,COMPLETE
146,146,0.02853181221872779,2023-02-04 22:08:32,2023-02-04 22:11:35,0 days 00:03:03,0.0001880218455570774,0.0006765311017031055,0.0014922132183164227,0.002095353795691867,3,1,[69065],0.18188123887175214,COMPLETE
147,147,0.020176643171186608,2023-02-04 22:11:35,2023-02-04 22:14:36,0 days 00:03:01,74.23179381721036,0.03647583523424135,0.0008634311118017945,0.030975304357968584,3,1,[69065],0.13711320297912097,COMPLETE
148,148,0.02203746171187926,2023-02-04 22:14:36,2023-02-04 22:17:40,0 days 00:03:04,0.01836373422529362,0.0221521986472582,1.9821727210729578e-08,46.709570564182606,3,1,[69065],0.13751436197606415,COMPLETE
149,149,0.021344205488476098,2023-02-04 22:17:40,2023-02-04 22:20:46,0 days 00:03:06,14.115906770825948,0.0005019957359961063,2.3240153346790814e-08,0.01317011455258279,3,1,[69065],0.126678648606785,COMPLETE
150,150,0.022365761120940325,2023-02-04 22:20:46,2023-02-04 22:23:53,0 days 00:03:07,0.1863583379132016,0.0029333816708974193,3.9801068004308563e-07,0.031377371999218744,3,1,[69065],0.13353758456210515,COMPLETE
151,151,0.01999426659014134,2023-02-04 22:23:53,2023-02-04 22:27:01,0 days 00:03:08,0.009719536940552019,0.0008763882817135393,7.851196917016878e-08,4.3455715885085615,3,1,[69065],0.11799497649793118,COMPLETE
152,152,0.021271286002872935,2023-02-04 22:27:02,2023-02-04 22:30:13,0 days 00:03:11,1.1708895414870861,0.4333918057569013,2.36778157366452e-05,0.7265373401599311,3,1,[69065],0.14098075090897788,COMPLETE
153,153,0.01973846738263611,2023-02-04 22:30:13,2023-02-04 22:33:15,0 days 00:03:02,24.5101272800215,0.09404177991219391,1.1108488188049323e-05,32.22044179731018,3,1,[69065],0.13674794667617363,COMPLETE
154,154,0.01736711660636763,2023-02-04 22:33:15,2023-02-04 22:36:22,0 days 00:03:07,0.08021040820928951,9.903117246810364e-05,3.269311307254814e-08,0.0017106191220665973,3,1,[69065],0.11555035882927749,COMPLETE
155,155,0.018133220438108704,2023-02-04 22:36:22,2023-02-04 22:39:30,0 days 00:03:08,0.26119880312869986,6.236307964684448e-05,4.0716378689664205e-08,0.00016474732550778956,3,1,[69065],0.1155497718316112,COMPLETE
156,156,0.02718192123856987,2023-02-04 22:39:30,2023-02-04 22:42:33,0 days 00:03:03,0.0012054999154623013,0.0019349517702419005,0.0029468005263059926,0.0005933484616565928,3,1,[69065],0.17531406471565414,COMPLETE
157,157,0.02353363490637926,2023-02-04 22:42:33,2023-02-04 22:45:39,0 days 00:03:06,0.06876190788169895,1.1093281689205871e-05,0.0030564994287290534,0.0016165032717886533,3,1,[69065],0.1507946570753644,COMPLETE
158,158,0.02236586893683821,2023-02-04 22:45:39,2023-02-04 22:48:50,0 days 00:03:11,0.0007978370703647414,0.39716280095179274,5.676152096896404e-06,3.1373639462564706,3,1,[69065],0.1397403889015273,COMPLETE
159,159,0.017622364754839227,2023-02-04 22:48:50,2023-02-04 22:51:58,0 days 00:03:08,0.07633533768640421,7.567139392354748e-06,1.199777022196383e-06,0.042744761760156715,3,1,[69065],0.11157244335861856,COMPLETE
160,160,0.01889949198346871,2023-02-04 22:51:58,2023-02-04 22:55:04,0 days 00:03:06,0.005229375332291403,0.0014277759649570713,7.703695703541257e-08,4.392904130881547,3,1,[69065],0.12127847372939864,COMPLETE
161,161,0.02386182649954244,2023-02-04 22:55:04,2023-02-04 22:58:07,0 days 00:03:03,0.0012426547239985642,0.0019637442932621345,0.00014406053300805016,0.0010734909498744845,3,1,[69065],0.15615894123829913,COMPLETE
162,162,0.011565267611637073,2023-02-04 22:58:07,2023-02-04 23:01:13,0 days 00:03:06,0.009702053825192137,1.2758464355995303e-05,0.004379644067661459,3.782054709123672,3,1,[69065],0.09245340226842254,COMPLETE
163,163,0.026707890674200364,2023-02-04 23:01:13,2023-02-04 23:04:24,0 days 00:03:11,1.1503948455493538,1.7301464292480709e-06,0.0038745273397910074,0.00012681755424835014,3,1,[69065],0.14904397846413375,COMPLETE
164,164,0.02039561725979187,2023-02-04 23:04:24,2023-02-04 23:07:23,0 days 00:02:59,49.25140333161424,0.08474638121310826,1.1254636711760038e-05,0.015689658537724208,3,1,[69065],0.1401781454060305,COMPLETE
165,165,0.019519948516710805,2023-02-04 23:07:23,2023-02-04 23:10:22,0 days 00:02:59,58.26278322541572,0.0001331079916678436,8.192211630156494e-07,1.8505915671136708,3,1,[69065],0.11978246824851757,COMPLETE
166,166,0.01853441537368451,2023-02-04 23:10:22,2023-02-04 23:13:34,0 days 00:03:12,1.674618742690859,1.9458981229145017e-05,0.005770879429277671,0.49120606298173963,3,1,[69065],0.12602046848882723,COMPLETE
167,167,0.02123458067941506,2023-02-04 23:13:34,2023-02-04 23:16:37,0 days 00:03:03,21.549166339453382,0.013908310293579394,4.0728877175989383e-07,0.0046856906229157756,3,1,[69065],0.13835362488429256,COMPLETE
168,168,0.02021319276056976,2023-02-04 23:16:37,2023-02-04 23:19:38,0 days 00:03:01,0.0007627298858529591,0.00028601995629635464,1.8034509861175642e-07,0.00010919160619388105,3,1,[69065],0.13543456934676626,COMPLETE
169,169,0.021161792968798204,2023-02-04 23:19:38,2023-02-04 23:22:45,0 days 00:03:07,0.04191332903504612,0.16533404621476913,7.23928973020706e-08,0.6404401224267657,3,1,[69065],0.14185640767251473,COMPLETE
170,170,0.022183384539895056,2023-02-04 23:22:45,2023-02-04 23:25:52,0 days 00:03:07,0.055064819847060235,0.20891944165722032,0.003049793452665116,0.00013885313704509463,3,1,[69065],0.14094416538096208,COMPLETE
171,171,0.01853422370097716,2023-02-04 23:25:52,2023-02-04 23:28:53,0 days 00:03:01,0.03229502331817697,1.1904248411287125e-06,9.652682764312345e-08,0.006463181816793147,3,1,[69065],0.1135064688939754,COMPLETE
172,172,0.021709006568743475,2023-02-04 23:28:53,2023-02-04 23:31:58,0 days 00:03:05,0.006039484853564672,0.5400497612699947,0.007873314562192164,0.00030059498173903973,3,1,[69065],0.145796431844839,COMPLETE
173,173,0.016199805859506543,2023-02-04 23:31:58,2023-02-04 23:35:07,0 days 00:03:09,0.10427862084967586,0.00035481578032322175,0.00039573738280003067,6.891484081907952,3,1,[69065],0.10292638701858255,COMPLETE
174,174,0.020796884072632933,2023-02-04 23:35:08,2023-02-04 23:38:08,0 days 00:03:00,43.361624268825466,0.10009395568663414,1.3887236001958318e-05,0.024691370357562546,3,1,[69065],0.13988607213865892,COMPLETE
175,175,0.02039541360754031,2023-02-04 23:38:08,2023-02-04 23:41:18,0 days 00:03:10,0.5999623409123542,0.050257496123438425,0.00018766189748416887,23.85397303421699,3,1,[69065],0.1392662265621715,COMPLETE
176,176,0.026452319078035108,2023-02-04 23:41:18,2023-02-04 23:44:21,0 days 00:03:03,0.0002863388173015746,2.0584277120909067e-05,8.516513491171248e-07,0.00801113918921463,3,1,[69065],0.16790695679685197,COMPLETE
177,177,0.01995781283711186,2023-02-04 23:44:21,2023-02-04 23:47:21,0 days 00:03:00,63.60269549892557,0.00017947538580223408,1.101410718075773e-08,0.002969210894158317,3,1,[69065],0.12022048830299333,COMPLETE
178,178,0.02178193803389085,2023-02-04 23:47:21,2023-02-04 23:50:27,0 days 00:03:06,0.03504152268335539,4.7046249196247835e-05,0.0027377563855259346,0.00016518205708271783,3,1,[69065],0.1505393130905391,COMPLETE
179,179,0.023350863000375078,2023-02-04 23:50:27,2023-02-04 23:53:40,0 days 00:03:13,0.004540389089284502,0.3316179257752067,0.004020378379314639,6.130400404375237,3,1,[69065],0.14036051000753155,COMPLETE
180,180,0.028568313889934107,2023-02-04 23:53:40,2023-02-04 23:56:45,0 days 00:03:05,0.000160172285108359,6.167690920462772e-06,2.756062333183344e-06,0.09797129130344363,3,1,[69065],0.1813704071475711,COMPLETE
181,181,0.011967301115307546,2023-02-04 23:56:45,2023-02-04 23:59:55,0 days 00:03:10,0.3865535389012967,2.0225602909492642e-05,1.7009512709157564e-07,9.771374531694981,3,1,[69065],0.08464665675479179,COMPLETE
182,182,0.021745520219494,2023-02-04 23:59:55,2023-02-05 00:02:56,0 days 00:03:01,0.002263595035951979,0.5166716157842214,0.00015014513636034854,0.003417401703060419,3,1,[69065],0.14506680572521585,COMPLETE
183,183,0.021307775694535038,2023-02-05 00:02:56,2023-02-05 00:06:05,0 days 00:03:09,0.03828333455401164,0.3974541280762326,0.007913641976397785,2.9429925494659233,3,1,[69065],0.14087136569080103,COMPLETE
184,184,0.009887664220084353,2023-02-05 00:06:05,2023-02-05 00:09:13,0 days 00:03:08,0.048114573673487086,9.278936582114796e-06,0.0024521322878272005,2.7592875769093332,3,1,[69065],0.09913180649250565,COMPLETE
185,185,0.025358059591763488,2023-02-05 00:09:13,2023-02-05 00:12:18,0 days 00:03:05,0.0002292254673041196,1.2014160324924874e-05,1.8611783133640008e-07,0.08545883998902767,3,1,[69065],0.1621419808391982,COMPLETE
186,186,0.026780929955245617,2023-02-05 00:12:18,2023-02-05 00:15:21,0 days 00:03:03,0.0012652562581631844,4.146326883152889e-06,2.455178711497144e-05,0.008353658421515156,3,1,[69065],0.17691932363972573,COMPLETE
187,187,0.0210885739945898,2023-02-05 00:15:21,2023-02-05 00:18:32,0 days 00:03:11,1.184033633189161,0.0031232393502568095,9.002401147438618e-05,0.17514564091185716,3,1,[69065],0.1350700557755599,COMPLETE
188,188,0.02214672713461402,2023-02-05 00:18:33,2023-02-05 00:21:43,0 days 00:03:10,0.002222759466023809,0.2844926158797756,6.7886006080324034e-06,15.436026619603904,3,1,[69065],0.13966726576367258,COMPLETE
189,189,0.010617601807856975,2023-02-05 00:21:43,2023-02-05 00:24:52,0 days 00:03:09,0.17745782349080694,2.293659555053195e-06,0.005310338017091862,55.353948573287,3,1,[69065],0.09012209910844637,COMPLETE
190,190,0.021125291297591886,2023-02-05 00:24:52,2023-02-05 00:27:56,0 days 00:03:04,0.0001767579035619448,0.3056947908685863,4.008260250517891e-06,0.8991823807757241,3,1,[69065],0.14539526086835164,COMPLETE
191,191,0.015980436445942367,2023-02-05 00:27:56,2023-02-05 00:31:00,0 days 00:03:04,22.97890216775859,3.0841952301820603e-06,0.00026314393907096495,0.0026036523525273954,3,1,[69065],0.1178114379010976,COMPLETE
192,192,0.021307572042283476,2023-02-05 00:31:00,2023-02-05 00:34:07,0 days 00:03:07,0.008312700142929135,0.0028580359767324507,0.0015912806824871042,1.4136333943579302,3,1,[69065],0.13631022611030308,COMPLETE
193,193,0.021416993199092956,2023-02-05 00:34:07,2023-02-05 00:37:09,0 days 00:03:02,0.011380074851496936,0.06828752937365012,1.8699145791389478e-06,0.15945563414127412,3,1,[69065],0.14039667625149999,COMPLETE
194,194,0.021161493480192962,2023-02-05 00:37:09,2023-02-05 00:40:13,0 days 00:03:04,0.024286759473595307,0.022153735011377115,3.792306579890482e-07,0.00532708615082361,3,1,[69065],0.1403237567658968,COMPLETE
195,195,0.015104468214256062,2023-02-05 00:40:13,2023-02-05 00:43:23,0 days 00:03:10,1.3325410038260899,1.1435941895054605e-06,5.635460014527251e-08,31.597578711338645,3,1,[69065],0.10329147560791097,COMPLETE
196,196,0.015615862977014968,2023-02-05 00:43:23,2023-02-05 00:46:27,0 days 00:03:04,0.00014301252762721853,0.00026797234138201733,1.8344431554245345e-08,33.595071353754975,3,1,[69065],0.10982224392915634,COMPLETE
197,197,0.02083334980520662,2023-02-05 00:46:27,2023-02-05 00:49:33,0 days 00:03:06,0.016388242151091064,0.00033680990706790005,5.834629799747656e-05,0.12660442044063494,3,1,[69065],0.1371863261169757,COMPLETE
198,198,0.021490092377859264,2023-02-05 00:49:33,2023-02-05 00:52:39,0 days 00:03:06,0.0002014399088603949,0.03006871789072433,1.2585156793986556e-08,0.05009882067760841,3,1,[69065],0.14171005358090738,COMPLETE
199,199,0.028604791602052,2023-02-05 00:52:39,2023-02-05 00:55:44,0 days 00:03:05,0.0005113571185700453,3.454950163411601e-05,0.0022725673707424962,0.2336806951010358,3,1,[69065],0.18195419429598791,COMPLETE
200,200,0.02112548297029924,2023-02-05 00:55:44,2023-02-05 00:58:52,0 days 00:03:08,0.0008602811988214534,0.4297272571286006,1.5965161792000951e-07,1.658399754318487,3,1,[69065],0.14036077355750418,COMPLETE
201,201,0.021563107699816102,2023-02-05 00:58:52,2023-02-05 01:01:57,0 days 00:03:05,14.84559864754442,0.10459874593254094,0.0003730940552903978,7.566889756336316,3,1,[69065],0.13922938946372732,COMPLETE
202,202,0.018059737913927693,2023-02-05 01:01:58,2023-02-05 01:05:02,0 days 00:03:04,0.001170152969215,4.11981033167412e-05,0.0002837602127209988,1.124888286544663,3,1,[69065],0.10894713822465311,COMPLETE
203,203,0.028604791602052,2023-02-05 01:05:02,2023-02-05 01:08:07,0 days 00:03:05,0.00020496930069811368,5.00884406311489e-05,8.921110694541702e-05,0.004409927320230586,3,1,[69065],0.18162577509148478,COMPLETE
204,204,0.016236175755726553,2023-02-05 01:08:07,2023-02-05 01:11:17,0 days 00:03:10,0.005427537868986855,3.1490010498026485e-05,2.16542343507296e-08,6.2561516192323365,3,1,[69065],0.10507915903120468,COMPLETE
205,205,0.0198116743773003,2023-02-05 01:11:17,2023-02-05 01:14:21,0 days 00:03:04,0.013022449011085836,1.0644681592970988e-05,1.6353486943784323e-07,0.0015294260848308762,3,1,[69065],0.11642486555657022,COMPLETE
206,206,0.022037449732335054,2023-02-05 01:14:21,2023-02-05 01:17:32,0 days 00:03:11,0.424275303320151,0.002184000621031699,2.0192935738549133e-08,0.00035870799679377767,3,1,[69065],0.13565399865805144,COMPLETE
207,207,0.022037497650511894,2023-02-05 01:17:33,2023-02-05 01:20:45,0 days 00:03:12,1.6520964625826047,0.3938645884687191,0.00991477925551387,0.007893954058426012,3,1,[69065],0.14101722862109578,COMPLETE
208,208,0.02203754556868873,2023-02-05 01:20:45,2023-02-05 01:23:50,0 days 00:03:05,0.010112837282822043,0.004754203436527142,6.1917782867454305e-06,0.00040285619068369365,3,1,[69065],0.14225756666945788,COMPLETE
209,209,0.024518988356242416,2023-02-05 01:23:50,2023-02-05 01:26:55,0 days 00:03:05,0.0007472277664118571,1.0801963600233624e-06,2.0720825019597017e-07,0.0035226703158113995,3,1,[69065],0.1701696770662288,COMPLETE
210,210,0.020468512786306615,2023-02-05 01:26:55,2023-02-05 01:30:06,0 days 00:03:11,0.00038867932137078725,0.8847927488355051,2.508318248550723e-07,2.9045592841707846,3,1,[69065],0.14032378072498522,COMPLETE
211,211,0.02378863148442246,2023-02-05 01:30:06,2023-02-05 01:33:09,0 days 00:03:03,0.001205949209344182,0.02197427200066839,0.0035323465100844166,0.0002763006461247406,3,1,[69065],0.16123007397488345,COMPLETE
212,212,0.024664527838843504,2023-02-05 01:33:09,2023-02-05 01:36:14,0 days 00:03:05,0.00030627272014663456,0.0006526040133178332,1.0267991821608568e-05,0.0001560498011139704,3,1,[69065],0.16768848584910348,COMPLETE
213,213,0.022219682558849808,2023-02-05 01:36:14,2023-02-05 01:39:21,0 days 00:03:07,0.0012135577179712693,0.023226587876944642,2.6204039629823195e-05,0.046434083457029436,3,1,[69065],0.14572345246151483,COMPLETE
214,214,0.011237507282065436,2023-02-05 01:39:21,2023-02-05 01:42:31,0 days 00:03:10,0.014971125086952258,8.822691016387436e-06,4.378765254107367e-06,6.304430534077115,3,1,[69065],0.08960969806397388,COMPLETE
215,215,0.011346880520698077,2023-02-05 01:42:31,2023-02-05 01:45:39,0 days 00:03:08,10.843125385269888,1.5079781691301117e-05,0.008306255294804051,51.23876162573718,3,1,[69065],0.09967994251735506,COMPLETE
216,216,0.017585827145000284,2023-02-05 01:45:39,2023-02-05 01:48:46,0 days 00:03:07,0.1542657063969058,1.550270032110915e-05,0.0001327640910126854,0.00354792357482383,3,1,[69065],0.12430565663295982,COMPLETE
217,217,0.021708838855124545,2023-02-05 01:48:46,2023-02-05 01:51:55,0 days 00:03:09,0.00014187614474399593,0.25522076453275877,0.00032831410203663106,1.1624166154790372,3,1,[69065],0.1553928493861023,COMPLETE
218,218,0.021745472301317164,2023-02-05 01:51:55,2023-02-05 01:55:02,0 days 00:03:07,0.10021926120592804,0.053701221023491376,2.179911090247673e-06,41.14838721586423,3,1,[69065],0.1403602105189263,COMPLETE
219,219,0.021453482890755063,2023-02-05 01:55:02,2023-02-05 01:58:07,0 days 00:03:05,1.6334947178883077,0.003289267310258052,9.023231508277179e-06,57.86789799121557,3,1,[69065],0.13368359124693038,COMPLETE
220,220,0.01733073473060341,2023-02-05 01:58:07,2023-02-05 02:01:15,0 days 00:03:08,0.021252622372229617,5.715391049885351e-06,3.7071578961509226e-08,0.1233874135093376,3,1,[69065],0.1119745487395543,COMPLETE
221,221,0.015177112170342412,2023-02-05 02:01:15,2023-02-05 02:04:30,0 days 00:03:15,3.2460032990414405,1.296093871108159e-06,0.0006774920205448732,38.81196595517843,3,1,[69065],0.11478312892038071,COMPLETE
222,222,0.01926453265462028,2023-02-05 02:04:30,2023-02-05 02:07:36,0 days 00:03:06,0.009497273894026579,0.0004915263221124267,3.4670934821515655e-08,0.0004472957478341472,3,1,[69065],0.13510647358995673,COMPLETE
223,223,0.020504930600703464,2023-02-05 02:07:36,2023-02-05 02:10:49,0 days 00:03:13,0.0005124792459669158,0.012302701838306845,4.4708702462303487e-08,3.667146838338897,3,1,[69065],0.13849991907817885,COMPLETE
224,224,0.02418977850182143,2023-02-05 02:10:49,2023-02-05 02:13:57,0 days 00:03:08,0.00012768219768507263,8.31523874201076e-05,2.2274804820388366e-07,0.001399804491724378,3,1,[69065],0.16349217130796137,COMPLETE
225,225,0.020431939237835043,2023-02-05 02:13:57,2023-02-05 02:17:07,0 days 00:03:10,0.008307287314786468,0.0015984583042644416,9.274126319341371e-06,1.178875819898545,3,1,[69065],0.13320923723486722,COMPLETE
226,226,0.02032262589692345,2023-02-05 02:17:07,2023-02-05 02:20:22,0 days 00:03:15,0.5654487535051101,0.0002772132809043766,5.836919991649984e-08,0.016089949108414162,3,1,[69065],0.12423381530633552,COMPLETE
227,227,0.01729413722304342,2023-02-05 02:20:22,2023-02-05 02:23:34,0 days 00:03:12,0.0753072114259092,0.00015546998148693124,3.76937244392316e-08,0.0003609490167216949,3,1,[69065],0.11806780014718067,COMPLETE
228,228,0.01846149588808135,2023-02-05 02:23:34,2023-02-05 02:26:44,0 days 00:03:10,6.709222560375091,1.2371287436000298e-06,2.3434275033679378e-08,0.007931184167195762,3,1,[69065],0.11664431882694387,COMPLETE
229,229,0.01919052303049405,2023-02-05 02:26:44,2023-02-05 02:29:59,0 days 00:03:15,0.12939594857855383,1.5400869182788708e-06,1.0332313438517917e-07,1.7490919368638975,3,1,[69065],0.10175768664459317,COMPLETE
230,230,0.021599489575580322,2023-02-05 02:29:59,2023-02-05 02:33:06,0 days 00:03:07,0.03245173986784921,0.009654798708272804,1.3537237667932517e-06,0.00031721927675214067,3,1,[69065],0.14057940023932733,COMPLETE
231,231,0.02211032129976138,2023-02-05 02:33:06,2023-02-05 02:36:21,0 days 00:03:15,0.13572730745955064,0.1577413331014398,0.002037114922368203,7.041365710300121,3,1,[69065],0.13984973818107152,COMPLETE
232,232,0.022292793717160326,2023-02-05 02:36:21,2023-02-05 02:39:29,0 days 00:03:08,0.0006129927348907743,0.0008381812332437424,2.3451008054010575e-06,0.23595075768624102,3,1,[69065],0.1458333767591811,COMPLETE
233,233,0.02050501445751293,2023-02-05 02:39:29,2023-02-05 02:42:37,0 days 00:03:08,1.0986603348418416,0.029644397011337906,0.007252292648827983,76.43204391481328,3,1,[69065],0.13963051252203787,COMPLETE
234,234,0.026634623781815126,2023-02-05 02:42:37,2023-02-05 02:45:42,0 days 00:03:05,0.00012402435702264344,0.41898616984129383,0.0016663067743637417,0.06453317565628101,3,1,[69065],0.17476615630214473,COMPLETE
235,235,0.016528081309479185,2023-02-05 02:45:42,2023-02-05 02:48:57,0 days 00:03:15,1.1173447912975973,3.625200933047135e-05,0.0006514612629379042,3.6432926823722815,3,1,[69065],0.10785152504988582,COMPLETE
236,236,0.021891443047509795,2023-02-05 02:48:57,2023-02-05 02:52:03,0 days 00:03:06,2.5799719914835855,0.06142340025581113,0.001046357389360124,97.1864917875979,3,1,[69065],0.1384996076100294,COMPLETE
237,237,0.01871692372971609,2023-02-05 02:52:03,2023-02-05 02:55:11,0 days 00:03:08,24.163300347571727,3.529337782948398e-05,0.0009095735024738237,26.64074976009238,3,1,[69065],0.11430978119003116,COMPLETE
238,238,0.024080692772249817,2023-02-05 02:55:11,2023-02-05 02:58:19,0 days 00:03:08,0.006101167206329705,0.0015679522908057643,0.004029318726781834,0.16624246526182798,3,1,[69065],0.15812915697671284,COMPLETE
239,239,0.02101572638625189,2023-02-05 02:58:19,2023-02-05 03:01:24,0 days 00:03:05,52.083240736936226,0.008319460615328872,6.577093486388191e-07,11.279388918764353,3,1,[69065],0.13740516843059467,COMPLETE
240,240,0.0253578200008793,2023-02-05 03:01:24,2023-02-05 03:04:32,0 days 00:03:08,0.002653716827797437,0.001094078574384077,0.0022328891351751,0.0006061402472162635,3,1,[69065],0.17035201770864142,COMPLETE
241,241,0.021234688495312945,2023-02-05 03:04:32,2023-02-05 03:07:46,0 days 00:03:14,7.519308330179577,0.12313701151293692,1.7466858373376988e-06,0.0002965673432247361,3,1,[69065],0.14036045010981046,COMPLETE
242,242,0.02776567244835409,2023-02-05 03:07:46,2023-02-05 03:10:52,0 days 00:03:06,0.00012717782900464043,0.0018497561680717177,0.0001330574848734287,0.001964959621003077,3,1,[69065],0.17834215806457523,COMPLETE
243,243,0.021745568137670836,2023-02-05 03:10:52,2023-02-05 03:14:10,0 days 00:03:18,0.8722550630936275,0.21801110350687966,0.001993731713509615,0.00467479191723377,3,1,[69065],0.13995920725605784,COMPLETE
